"Station","Latitude","Longitude"
"010809","-33.2708"," 118.3572"
"010302","-31.6681"," 116.2731"
"021117","-34.0212"," 138.1272"
"031122","-17.0506"," 145.1700"
"092060","-40.8828"," 147.8817"
"051020","-31.2506"," 146.9038"
"095073","-42.7786"," 147.0819"
"009251","-30.1283"," 115.5011"
"033179","-21.0956"," 148.7236"
"061303","-32.7209"," 152.0784"
"052066","-30.1962"," 148.7567"
"010607","-32.7608"," 118.1925"
"025003","-34.7950"," 139.8488"
"038022","-23.5564"," 140.6978"
"022801","-35.7529"," 136.5938"
"014040","-12.4227"," 130.8844"
"033278","-20.3089"," 147.2961"
"031207","-17.3000"," 145.9667"
"058189","-29.7833"," 152.9467"
"092122","-41.5922"," 148.2469"
"091294","-41.6178"," 146.4431"
"056198","-29.9453"," 151.2076"
"092103","-41.2756"," 147.9219"
"076134","-34.2747"," 141.5878"
"043070","-26.0425"," 149.0742"
"025551","-35.7360"," 139.9581"
"002015","-18.4086"," 127.3547"
"018073","-32.2021"," 134.1307"
"063089","-33.1410"," 149.6932"
"046030","-30.8688"," 143.7073"
"086399","-37.5831"," 145.2633"
"027056","-13.3181"," 142.8911"
"015636","-24.4048"," 131.8177"
"009902","-34.8908"," 117.7094"
"015586","-22.2875"," 135.7233"
"053047","-28.9293"," 150.3915"
"039122","-23.4417"," 151.9125"
"029002","-19.5319"," 141.3531"
"040632","-26.7592"," 153.0239"
"095078","-42.6881"," 146.6000"
"040956","-27.6100"," 152.9756"
"029046","-17.9408"," 141.7550"
"031014","-17.4075"," 145.4369"
"048241","-30.9423"," 146.9665"
"089105","-37.2822"," 143.2469"
"040766","-27.7922"," 153.1069"
"046110","-31.0607"," 143.4086"
"015500","-23.3601"," 133.0032"
"007087","-28.0097"," 118.5753"
"080054","-36.2991"," 144.4317"
"088041","-36.9989"," 144.0703"
"061079","-31.8679"," 150.8809"
"049131","-33.1492"," 144.4768"
"057030","-30.3198"," 152.2383"
"036027","-23.1925"," 143.7889"
"032062","-18.8133"," 145.7925"
"057127","-28.9899"," 152.5922"
"086243","-37.8306"," 145.3500"
"034058","-21.6181"," 148.6019"
"068169","-34.4138"," 150.8572"
"036055","-22.6833"," 146.1525"
"063301","-33.5783"," 150.6336"
"040523","-28.2653"," 152.5356"
"042091","-26.4486"," 150.8925"
"057050","-31.2166"," 151.6943"
"036087","-23.1292"," 145.1128"
"055036","-31.4135"," 150.4234"
"012081","-31.0297"," 118.5597"
"058067","-28.2406"," 153.3778"
"012074","-31.2319"," 119.3281"
"049036","-32.0641"," 146.3192"
"049010","-32.8272"," 145.3581"
"014155","-12.4058"," 130.9413"
"073148","-35.1389"," 148.6813"
"070343","-35.3166"," 149.1343"
"022824","-35.7708"," 136.9757"
"058213","-28.2597"," 153.2353"
"033207","-19.7581"," 146.8389"
"023868","-34.9818"," 138.7083"
"070292","-35.3894"," 149.0400"
"012267","-33.5425"," 121.2014"
"006013","-26.6972"," 114.3181"
"010107","-29.7986"," 117.7044"
"048021","-30.6604"," 146.4064"
"074020","-33.9387"," 147.0821"
"045040","-27.0250"," 142.9611"
"075175","-34.5471"," 144.8670"
"038047","-23.3758"," 140.1742"
"006051","-27.9864"," 115.6306"
"063000","-33.9541"," 149.3252"
"010260","-29.6981"," 118.0397"
"009595","-34.5694"," 117.2497"
"036043","-23.2828"," 143.9828"
"014053","-12.4988"," 130.9633"
"032181","-18.4242"," 145.0717"
"026079","-37.0467"," 140.9260"
"034082","-22.9547"," 149.4233"
"039216","-25.2719"," 151.1319"
"015577","-22.4515"," 134.8189"
"014011","-11.1456"," 132.5688"
"067098","-33.7487"," 151.0449"
"047028","-33.8221"," 141.3575"
"036013","-23.0394"," 144.5194"
"051001","-30.8095"," 148.2284"
"040735","-27.8133"," 152.6417"
"077083","-35.8966"," 141.9915"
"035122","-25.1431"," 148.6192"
"091129","-41.2500"," 145.9639"
"039163","-24.8872"," 150.2033"
"004020","-21.1756"," 119.7497"
"036051","-23.9683"," 143.8239"
"091336","-41.3936"," 146.4203"
"014038","-13.0458"," 131.0342"
"070018","-36.9969"," 149.0925"
"014276","-12.6415"," 131.8851"
"040809","-26.2417"," 151.7453"
"019110","-31.9640"," 139.2162"
"035278","-22.5864"," 148.3422"
"033196","-20.2200"," 148.4036"
"049130","-33.3841"," 145.9589"
"012299","-33.5331"," 120.8681"
"039285","-24.4242"," 151.9822"
"036128","-24.4519"," 143.8742"
"040512","-27.6542"," 152.9856"
"072103","-35.8445"," 148.2106"
"074233","-34.2320"," 146.7389"
"012261","-33.6022"," 120.8850"
"066086","-34.0313"," 151.1642"
"041395","-28.1700"," 150.4503"
"007168","-29.0675"," 117.7572"
"043010","-27.0781"," 149.1147"
"045028","-26.7614"," 141.0194"
"008150","-30.8722"," 116.7983"
"054014","-29.9198"," 150.3744"
"075014","-34.4081"," 145.4330"
"044221","-26.4147"," 146.2608"
"072165","-35.3219"," 147.6450"
"014722","-16.6831"," 135.7268"
"040682","-25.9944"," 152.5636"
"032076","-17.6150"," 145.9050"
"040497","-27.9319"," 152.8575"
"036165","-21.5028"," 144.9897"
"007002","-26.3611"," 118.0283"
"092033","-41.3225"," 148.2489"
"052006","-29.2813"," 149.3504"
"013036","-26.3508"," 120.6408"
"057107","-30.9678"," 151.8307"
"061265","-32.8247"," 151.4881"
"041368","-27.7161"," 150.2244"
"041189","-28.2367"," 151.5350"
"017036","-28.3525"," 138.6534"
"048084","-29.4192"," 147.3484"
"015668","-23.6521"," 132.7323"
"040736","-27.6594"," 152.6044"
"042111","-27.8344"," 149.6842"
"026096","-37.3162"," 140.6992"
"045060","-26.3867"," 143.2003"
"045030","-27.3542"," 143.9014"
"042076","-28.6503"," 148.8567"
"055328","-30.8552"," 150.7478"
"068030","-34.3738"," 150.2999"
"070021","-34.9118"," 149.4333"
"019016","-32.5201"," 138.3149"
"094023","-43.0906"," 147.0061"
"019007","-32.7775"," 138.3410"
"009962","-33.5925"," 115.8833"
"069146","-36.7535"," 149.7696"
"032168","-17.5936"," 146.1106"
"035265","-23.1125"," 149.1958"
"085162","-38.3822"," 146.2742"
"084083","-37.8692"," 147.9961"
"063136","-33.4304"," 149.8451"
"009512","-34.4011"," 115.9353"
"063224","-33.4901"," 150.1498"
"073016","-34.5607"," 148.3653"
"023898","-35.2564"," 138.4836"
"040750","-28.2322"," 153.2825"
"095062","-42.5455"," 146.8328"
"009778","-33.9350"," 115.0831"
"040756","-26.2856"," 152.9953"
"027055","-14.8772"," 142.9644"
"014241","-12.6369"," 130.3707"
"040670","-26.5639"," 151.4383"
"023830","-35.1062"," 138.4917"
"060081","-31.7233"," 151.8017"
"041223","-28.2928"," 151.9447"
"010701","-33.8922"," 117.4283"
"034003","-23.5069"," 149.7044"
"061076","-32.6180"," 151.8877"
"009558","-34.6922"," 117.2347"
"026003","-37.2454"," 140.4340"
"048049","-30.3446"," 145.5763"
"082011","-36.2003"," 147.8956"
"033125","-21.4828"," 148.6606"
"026005","-38.0573"," 140.6725"
"057032","-30.4829"," 152.3025"
"032177","-17.8831"," 145.8428"
"061386","-33.2910"," 151.4238"
"010800","-33.3225"," 117.2078"
"099016","-40.0289"," 147.9306"
"094206","-43.1753"," 147.1539"
"041544","-26.7778"," 150.9703"
"014271","-12.4245"," 132.9634"
"086365","-37.7792"," 145.3197"
"091239","-41.4039"," 146.9258"
"015566","-20.7164"," 134.2835"
"080099","-36.4093"," 143.9752"
"068101","-34.5397"," 150.4785"
"041060","-28.0092"," 151.5861"
"033044","-20.3353"," 148.8536"
"007010","-28.6058"," 116.5719"
"010915","-32.7500"," 117.0667"
"014969","-14.3393"," 129.8648"
"092119","-42.6831"," 147.8675"
"015663","-23.2851"," 129.3934"
"044097","-25.2497"," 146.9639"
"039125","-24.0236"," 150.8714"
"086006","-37.9279"," 145.0749"
"094060","-42.6372"," 147.5986"
"044072","-26.8842"," 145.8992"
"050113","-32.2752"," 147.6195"
"051030","-31.6033"," 146.9437"
"082002","-36.5483"," 145.9703"
"032188","-18.1956"," 146.2228"
"008312","-28.4928"," 114.7167"
"035108","-23.1601"," 149.1101"
"095065","-42.7253"," 146.6703"
"035263","-25.0906"," 148.7692"
"086245","-38.1167"," 145.1797"
"041087","-29.0314"," 151.4897"
"039244","-25.2792"," 150.8356"
"089032","-37.6579"," 142.9977"
"066153","-33.7822"," 151.2556"
"072086","-35.5766"," 147.2533"
"090038","-38.1614"," 141.7764"
"036133","-25.7211"," 144.5003"
"009986","-33.4775"," 115.9258"
"091339","-41.0597"," 145.0667"
"014859","-19.8765"," 129.6269"
"095061","-42.2756"," 147.0886"
"009222","-31.7422"," 116.2144"
"009938","-33.4761"," 115.9242"
"057109","-31.0567"," 151.7865"
"027046","-15.1139"," 143.3100"
"026054","-36.7875"," 140.0894"
"044218","-28.6742"," 147.0847"
"085298","-38.1072"," 147.1317"
"034098","-21.3033"," 146.8644"
"088159","-36.9861"," 145.0381"
"039207","-25.2342"," 152.2086"
"035173","-24.3225"," 147.0125"
"034055","-22.2211"," 147.9703"
"093026","-41.9114"," 147.3903"
"060003","-32.1189"," 152.2080"
"008119","-28.3772"," 115.8508"
"065024","-33.1789"," 147.9770"
"085071","-38.1522"," 146.7875"
"066205","-33.7073"," 151.1315"
"060025","-31.7547"," 152.7456"
"012315","-33.6575"," 120.4803"
"029106","-20.1167"," 139.7250"
"029068","-18.1689"," 139.1381"
"090140","-37.3644"," 141.5842"
"067080","-33.7774"," 150.9779"
"054123","-29.8200"," 150.3876"
"009056","-31.9494"," 115.7928"
"054063","-29.4989"," 151.3015"
"058022","-28.7567"," 152.8163"
"033184","-22.6472"," 150.0928"
"034080","-21.5131"," 146.8481"
"047018","-33.6692"," 142.9373"
"074062","-34.5670"," 146.4114"
"030094","-20.6914"," 145.6994"
"068028","-34.1908"," 150.9746"
"042030","-28.4278"," 149.6533"
"040909","-26.2767"," 153.0633"
"069141","-35.5721"," 150.1804"
"026097","-37.3932"," 140.6782"
"093050","-42.4403"," 147.4083"
"061359","-32.9802"," 151.6757"
"032146","-17.9386"," 145.9203"
"010874","-34.0161"," 117.2297"
"032059","-18.8208"," 145.8467"
"040287","-26.8475"," 151.7986"
"065035","-32.5059"," 148.9708"
"040086","-26.6675"," 151.8169"
"023046","-34.9566"," 138.5356"
"032130","-19.1617"," 146.5836"
"085152","-38.4856"," 146.6717"
"009970","-33.8064"," 120.9128"
"061159","-32.8987"," 151.1603"
"055193","-31.3733"," 151.3498"
"015546","-23.8287"," 134.9556"
"040270","-27.3628"," 152.1594"
"030054","-20.8133"," 143.2328"
"034012","-21.3761"," 147.1006"
"035056","-24.1250"," 147.9283"
"040888","-27.4967"," 153.3433"
"044119","-28.2125"," 146.0331"
"086250","-37.6600"," 145.1244"
"041216","-28.0333"," 152.0519"
"087001","-38.4056"," 144.1958"
"061067","-32.1219"," 151.0914"
"039093","-25.0750"," 151.9944"
"033114","-21.7094"," 148.9919"
"022006","-33.9551"," 137.6953"
"055333","-31.1171"," 150.9135"
"040918","-27.3058"," 153.0592"
"042114","-26.9756"," 149.8133"
"002052","-15.8367"," 128.7397"
"068199","-34.5560"," 150.8162"
"087141","-37.4625"," 144.6731"
"061273","-33.2814"," 151.5760"
"048096","-31.4414"," 145.3499"
"040029","-26.1900"," 152.4272"
"075066","-33.4219"," 146.7283"
"032016","-17.4947"," 146.0744"
"063053","-33.4455"," 149.1847"
"040257","-26.5603"," 152.9556"
"043012","-27.0689"," 149.2500"
"094225","-43.1833"," 146.9869"
"014057","-12.9767"," 131.1147"
"014964","-14.1498"," 130.0758"
"045062","-26.6167"," 144.2833"
"009149","-32.3000"," 115.7147"
"091283","-41.2292"," 147.1225"
"039330","-24.8931"," 151.0997"
"014257","-12.7624"," 131.5007"
"048235","-29.2540"," 144.6729"
"014209","-12.5751"," 131.2671"
"017096","-28.1125"," 140.2102"
"023816","-35.5718"," 138.2440"
"089090","-37.4203"," 143.5239"
"015140","-19.4457"," 133.8216"
"053077","-28.7437"," 149.8225"
"023763","-34.7122"," 138.9469"
"001021","-14.2961"," 126.6431"
"040108","-27.5519"," 152.7478"
"071007","-36.4160"," 148.6092"
"014504","-12.0280"," 135.5648"
"040156","-28.1699"," 152.9563"
"008093","-29.2103"," 116.0089"
"030020","-21.2333"," 141.8942"
"066042","-33.8194"," 151.2428"
"030133","-21.5778"," 141.9189"
"045017","-27.9978"," 143.8197"
"035102","-24.7822"," 148.3883"
"033298","-19.6264"," 146.2939"
"015665","-20.5181"," 129.9469"
"039276","-23.6189"," 149.8186"
"018139","-33.5085"," 135.2928"
"068117","-34.5900"," 150.6085"
"040536","-27.1375"," 152.8078"
"010157","-31.2506"," 117.3436"
"040543","-26.4592"," 152.6792"
"014278","-12.6114"," 131.6236"
"014269","-12.5446"," 131.1475"
"090178","-37.1091"," 141.0029"
"013025","-20.1006"," 127.5958"
"019100","-32.7837"," 139.2825"
"037077","-22.2000"," 138.6947"
"056044","-28.9506"," 151.7552"
"035043","-24.0031"," 148.7211"
"035107","-24.3822"," 148.3322"
"036018","-22.0033"," 146.9219"
"016049","-29.3987"," 130.7483"
"094226","-42.9714"," 147.2672"
"094217","-43.3292"," 147.3208"
"014268","-13.1381"," 131.1095"
"090179","-38.4478"," 143.5689"
"056233","-29.7753"," 151.4852"
"092089","-41.4094"," 148.1775"
"080096","-36.0875"," 144.0922"
"083080","-37.5164"," 145.9497"
"030113","-19.5375"," 144.2050"
"086092","-38.3425"," 145.7653"
"063027","-33.7447"," 149.0155"
"040817","-27.4667"," 152.5333"
"041466","-27.1950"," 151.4850"
"070312","-35.6920"," 149.0052"
"082097","-36.1873"," 147.3050"
"033128","-22.6236"," 149.9428"
"007197","-28.2814"," 118.3106"
"018014","-33.7011"," 136.4937"
"071005","-36.5030"," 148.8404"
"060013","-32.1756"," 152.5089"
"040094","-27.8086"," 152.6675"
"023722","-34.9303"," 139.0140"
"024006","-34.2233"," 140.3422"
"031036","-16.8178"," 145.6383"
"024013","-34.4442"," 140.4958"
"024008","-34.2579"," 140.6478"
"012052","-29.6939"," 121.0297"
"008088","-29.1906"," 115.4414"
"024010","-34.2918"," 140.3632"
"008095","-28.5367"," 115.5142"
"039084","-24.6294"," 151.9158"
"077039","-35.5046"," 142.8493"
"069062","-35.9446"," 149.5876"
"090077","-38.2362"," 142.9166"
"061010","-32.5865"," 151.7743"
"058015","-28.9845"," 153.2863"
"063036","-33.8195"," 150.0217"
"073025","-34.7910"," 147.5592"
"040237","-27.3911"," 153.0628"
"032045","-18.6508"," 146.2047"
"056100","-29.6303"," 151.5671"
"073054","-33.9262"," 147.2418"
"090021","-38.3291"," 143.0779"
"007017","-27.4250"," 117.8936"
"068024","-34.2272"," 150.9111"
"010041","-31.6192"," 117.4372"
"012152","-31.2608"," 120.0217"
"070063","-34.7139"," 150.0031"
"070067","-36.5112"," 149.2794"
"076046","-35.1670"," 143.2781"
"061031","-32.7734"," 151.7362"
"040184","-27.6322"," 152.5944"
"074104","-35.2683"," 147.1142"
"006044","-25.9261"," 113.5319"
"033023","-21.1011"," 149.1022"
"091033","-41.3203"," 146.7378"
"009552","-33.8564"," 116.0550"
"049103","-32.1698"," 144.2007"
"091053","-41.2500"," 147.2169"
"065020","-33.1830"," 148.6941"
"075042","-34.4760"," 144.3013"
"007055","-25.8058"," 117.3905"
"033060","-21.1417"," 149.0378"
"029139","-17.1142"," 139.5981"
"068000","-34.5712"," 150.7761"
"036002","-22.8103"," 144.4033"
"078080","-36.2964"," 142.0243"
"063118","-33.5157"," 150.4892"
"010073","-31.6183"," 117.7217"
"032031","-18.5406"," 146.3356"
"024533","-34.9692"," 139.1874"
"018063","-31.9320"," 133.0056"
"063073","-33.6896"," 149.5633"
"063076","-33.0807"," 149.6901"
"086117","-37.4770"," 145.1513"
"029047","-19.6241"," 138.6387"
"074087","-35.3342"," 146.0342"
"055066","-31.6218"," 150.8437"
"023754","-35.4581"," 138.3501"
"010505","-33.3392"," 117.0350"
"011017","-32.4569"," 123.8653"
"081002","-36.7892"," 143.5437"
"003030","-18.6844"," 121.7803"
"015085","-18.6370"," 135.9450"
"037010","-19.9225"," 138.1214"
"009007","-31.8622"," 116.2658"
"073022","-34.6479"," 148.1606"
"059009","-30.2356"," 153.0170"
"010537","-34.2958"," 117.5533"
"040068","-25.9319"," 153.1906"
"057005","-28.9279"," 152.3759"
"079019","-37.1847"," 142.8553"
"085049","-38.4842"," 145.9329"
"094041","-43.6578"," 146.2711"
"023310","-34.0019"," 138.8185"
"010614","-32.9342"," 117.1797"
"033077","-23.0965"," 150.7343"
"010626","-32.5336"," 117.0831"
"018107","-34.5911"," 135.7572"
"058059","-29.6309"," 153.0287"
"010647","-33.3075"," 117.3403"
"092001","-41.9525"," 148.1839"
"022021","-34.2782"," 137.8607"
"024501","-34.0971"," 139.1564"
"035007","-24.5711"," 149.2922"
"077008","-35.9244"," 142.8510"
"075007","-33.8436"," 144.9073"
"025502","-35.3790"," 139.5617"
"074034","-35.9887"," 146.3574"
"079011","-37.0364"," 141.2967"
"039036","-25.3706"," 151.1222"
"082015","-36.3084"," 146.5229"
"092019","-42.0067"," 147.7975"
"032032","-18.5867"," 146.2547"
"021033","-33.9136"," 138.7195"
"200288","-29.0389"," 167.9408"
"055041","-31.4605"," 151.1275"
"050008","-32.7750"," 147.8620"
"050031","-32.7235"," 148.1902"
"033059","-21.4270"," 149.2160"
"023750","-34.9563"," 138.7443"
"079046","-37.0936"," 142.4344"
"053034","-30.1187"," 149.3232"
"080065","-35.9258"," 145.5560"
"035001","-23.5522"," 147.7461"
"056008","-29.4421"," 151.8483"
"070027","-37.0488"," 148.9930"
"026007","-36.7124"," 140.9552"
"051018","-31.7049"," 148.6629"
"009018","-31.3461"," 115.9031"
"080017","-36.0406"," 143.9403"
"092017","-42.7856"," 147.8086"
"024515","-35.2959"," 139.0328"
"020013","-32.4292"," 139.9887"
"092024","-41.4703"," 147.8919"
"075049","-34.4456"," 144.1728"
"096046","-41.9822"," 146.7228"
"087007","-37.7430"," 144.1406"
"007064","-27.3636"," 116.4261"
"079036","-36.7416"," 141.9429"
"028004","-15.9999"," 144.0754"
"030045","-20.7289"," 143.1425"
"061071","-32.4027"," 151.9664"
"088061","-37.3578"," 144.5390"
"065000","-32.4975"," 148.7488"
"092002","-41.7792"," 147.7225"
"022002","-34.9152"," 137.0625"
"007027","-28.2494"," 116.3400"
"060015","-32.0063"," 151.9597"
"015531","-23.9450"," 132.7749"
"020010","-32.0646"," 139.3820"
"065022","-33.1628"," 148.5879"
"075046","-35.0885"," 144.0349"
"040197","-27.9695"," 153.1954"
"009030","-31.8978"," 116.1581"
"073051","-34.2054"," 148.5533"
"077079","-36.0086"," 143.3719"
"018106","-31.4492"," 130.8976"
"063063","-33.6682"," 149.8348"
"025015","-35.2680"," 140.9075"
"066052","-33.9085"," 151.2417"
"040244","-27.5756"," 153.0583"
"081047","-36.7689"," 143.8288"
"050036","-32.9233"," 147.7052"
"041116","-28.9231"," 151.9306"
"044154","-28.3875"," 148.3111"
"060036","-31.8620"," 152.3444"
"025519","-36.3654"," 140.9096"
"073000","-34.1442"," 147.3860"
"023705","-34.8041"," 138.9451"
"084002","-37.1712"," 148.7228"
"061100","-32.7667"," 151.0872"
"080004","-35.9746"," 143.8520"
"069013","-36.7677"," 149.6951"
"008025","-29.6886"," 115.8872"
"086018","-37.8795"," 145.0368"
"069014","-36.3880"," 149.8881"
"064026","-32.0431"," 149.2389"
"025504","-35.6984"," 139.8633"
"041022","-28.4962"," 151.9730"
"036054","-24.0825"," 145.5092"
"010058","-31.2994"," 116.8269"
"010150","-31.6358"," 116.7969"
"061026","-32.0119"," 150.9971"
"041053","-27.3675"," 151.5897"
"088023","-37.2313"," 145.9124"
"031037","-16.3842"," 145.5592"
"040120","-27.4618"," 152.5745"
"023309","-34.5964"," 138.8733"
"023730","-35.1797"," 138.7647"
"087042","-37.8344"," 144.0635"
"027015","-12.4536"," 142.6389"
"077034","-35.9296"," 143.4992"
"023343","-34.5519"," 138.8342"
"024530","-34.4584"," 139.3597"
"080009","-36.4774"," 143.3525"
"057018","-28.8914"," 152.5663"
"071000","-35.9962"," 148.7693"
"023732","-35.1351"," 138.5274"
"048168","-29.1173"," 147.8993"
"036007","-23.5544"," 145.2883"
"068003","-34.7810"," 150.6917"
"010515","-32.1083"," 116.9247"
"038003","-22.9117"," 139.9039"
"072012","-35.6043"," 147.7263"
"022003","-34.6981"," 137.7116"
"035026","-23.7139"," 149.6725"
"094071","-43.0153"," 147.9117"
"040075","-27.2397"," 152.4219"
"079017","-36.7181"," 141.4729"
"070043","-34.7823"," 149.2681"
"056016","-30.2204"," 151.6714"
"074055","-35.3475"," 145.7257"
"033035","-19.5244"," 147.4161"
"051057","-30.6998"," 147.2232"
"064015","-31.8227"," 149.1217"
"090057","-37.7200"," 141.5489"
"009025","-31.8691"," 116.0167"
"068044","-34.4472"," 150.4566"
"074162","-34.9349"," 146.3031"
"044050","-26.4156"," 147.1131"
"009581","-34.6250"," 117.6361"
"039070","-25.1694"," 151.6375"
"074088","-35.5583"," 146.1655"
"022012","-34.0402"," 137.9004"
"047013","-32.9669"," 143.1071"
"033082","-20.4992"," 147.6278"
"072044","-35.2974"," 148.2135"
"058056","-28.2025"," 153.5502"
"074118","-34.5139"," 146.1848"
"058061","-29.0734"," 153.3413"
"044075","-27.2650"," 148.0814"
"082058","-36.3291"," 146.8487"
"009507","-32.6836"," 116.5194"
"061002","-31.8469"," 150.3410"
"044010","-28.0331"," 147.4795"
"070005","-36.9113"," 149.2379"
"009654","-34.3989"," 119.3786"
"039018","-24.0222"," 151.7642"
"021012","-33.8612"," 138.0114"
"082010","-36.1491"," 146.6106"
"064025","-31.8231"," 149.7200"
"018022","-33.6772"," 136.9116"
"057023","-30.2892"," 152.1701"
"065013","-33.4278"," 148.3721"
"011019","-32.2464"," 126.3008"
"073014","-33.8934"," 148.1523"
"019050","-31.9883"," 138.3424"
"036026","-24.2591"," 144.4406"
"063039","-33.7122"," 150.3087"
"010582","-33.8300"," 117.1590"
"087029","-37.2698"," 144.7230"
"060022","-31.6393"," 152.7869"
"023728","-35.1890"," 138.8262"
"005008","-21.1906"," 115.9797"
"074129","-35.7228"," 144.7865"
"060024","-31.7816"," 152.6684"
"024521","-35.1234"," 139.2592"
"078040","-36.2891"," 141.7432"
"090067","-38.6196"," 142.9944"
"066006","-33.8658"," 151.2161"
"072043","-35.7780"," 148.0122"
"014825","-16.4030"," 131.0145"
"010655","-33.0269"," 116.8792"
"088067","-37.2177"," 145.4211"
"074126","-35.3850"," 147.0558"
"022800","-35.7829"," 137.7697"
"081000","-37.0887"," 143.4747"
"089003","-37.2472"," 141.8415"
"055007","-30.7056"," 150.0458"
"089009","-37.5267"," 142.0414"
"048031","-29.5406"," 148.5817"
"065010","-33.2869"," 148.7396"
"008044","-29.2528"," 114.9306"
"056009","-29.4445"," 151.5987"
"070032","-35.2286"," 148.9143"
"085029","-38.6520"," 146.1997"
"090045","-38.1059"," 142.3216"
"044181","-28.9972"," 144.4094"
"017089","-27.7205"," 138.2548"
"088060","-37.4475"," 145.2143"
"082024","-36.1523"," 147.4938"
"021029","-33.5867"," 138.3328"
"043020","-26.4888"," 147.9777"
"065023","-33.0881"," 148.8584"
"081034","-36.3989"," 145.3448"
"073029","-34.5500"," 148.3510"
"023739","-35.0369"," 138.9130"
"082035","-36.3336"," 147.7968"
"014816","-15.7372"," 131.5345"
"021042","-33.6029"," 137.9348"
"031052","-16.4833"," 145.4639"
"008151","-30.6646"," 116.1383"
"085091","-37.9413"," 146.4523"
"048079","-29.7029"," 144.1484"
"053044","-30.2257"," 149.4452"
"083033","-37.5696"," 146.2541"
"090084","-38.1830"," 142.4677"
"016056","-32.1232"," 137.1505"
"043043","-26.6133"," 149.3878"
"023005","-34.9464"," 138.6519"
"072000","-35.3085"," 148.0641"
"019006","-32.8810"," 138.3515"
"090010","-37.8595"," 141.7708"
"070012","-34.8996"," 149.9709"
"024508","-35.1250"," 139.0433"
"019009","-32.4244"," 138.5304"
"048047","-29.1507"," 148.6251"
"070025","-34.4578"," 149.4693"
"023720","-35.0245"," 138.8115"
"078078","-36.3725"," 141.2427"
"023726","-34.9044"," 138.8742"
"023009","-34.4382"," 138.5115"
"081035","-36.6146"," 145.2143"
"079035","-36.6206"," 142.4711"
"023011","-34.9163"," 138.5950"
"052023","-30.3515"," 148.8843"
"063077","-33.7065"," 150.5848"
"051004","-31.8093"," 148.1584"
"073044","-35.0581"," 147.7530"
"078042","-36.0775"," 143.2268"
"023748","-34.8307"," 138.7051"
"089005","-37.4483"," 143.3657"
"020000","-32.0498"," 140.1620"
"084003","-37.7073"," 147.8314"
"021025","-33.8347"," 138.6532"
"081085","-36.8593"," 143.7295"
"018069","-33.6501"," 134.8880"
"081016","-36.4956"," 144.6083"
"019013","-32.5373"," 138.5626"
"092012","-41.6428"," 147.9664"
"019017","-31.8846"," 138.4350"
"094029","-42.8897"," 147.3278"
"009023","-32.3342"," 116.0755"
"087048","-37.8958"," 144.4387"
"023311","-34.1444"," 138.8770"
"040158","-26.6756"," 151.9939"
"009033","-30.9711"," 116.2178"
"008100","-28.3456"," 114.6367"
"090063","-37.8750"," 142.2895"
"047029","-33.3856"," 142.5696"
"019037","-33.0216"," 138.0002"
"055049","-31.5086"," 150.6793"
"070080","-34.4048"," 149.8197"
"080061","-36.4183"," 143.6123"
"047040","-33.9297"," 142.3572"
"023829","-34.9516"," 138.8754"
"054003","-30.3781"," 150.6096"
"021003","-33.8463"," 138.4893"
"080002","-36.1160"," 143.7229"
"087014","-37.5512"," 143.9322"
"022803","-35.8426"," 138.1327"
"050014","-33.0818"," 147.1524"
"021016","-33.3530"," 138.2057"
"023305","-34.4577"," 138.9277"
"062013","-32.3634"," 149.5329"
"021023","-33.4097"," 138.8903"
"075032","-33.4915"," 145.5248"
"032025","-17.5249"," 146.0345"
"075039","-33.2832"," 146.3706"
"024519","-35.4068"," 138.9701"
"016067","-32.4398"," 136.0671"
"061054","-32.7103"," 152.1612"
"067021","-33.6165"," 150.7477"
"043035","-27.1591"," 149.0702"
"023319","-34.2785"," 138.7729"
"041100","-28.8544"," 151.1681"
"088052","-37.0906"," 143.8639"
"065034","-32.5635"," 148.9503"
"021057","-33.5707"," 138.4503"
"019062","-33.0276"," 138.7560"
"022000","-34.4228"," 137.9175"
"021002","-34.1424"," 138.4225"
"036143","-24.4214"," 145.4672"
"075054","-35.2849"," 145.2098"
"044031","-28.0911"," 144.3586"
"024511","-34.1754"," 139.0847"
"063035","-33.0362"," 149.4146"
"081020","-36.5753"," 143.8695"
"080023","-35.7236"," 143.9197"
"068052","-34.1685"," 150.6145"
"024531","-34.5719"," 139.2961"
"079040","-36.6175"," 143.2644"
"073037","-34.4440"," 147.5330"
"024573","-34.4085"," 139.1274"
"047093","-33.7492"," 142.2205"
"023752","-34.6508"," 138.8780"
"022023","-35.0185"," 137.5999"
"049002","-34.6398"," 143.5610"
"069002","-36.6883"," 149.8380"
"023704","-35.0076"," 138.6498"
"041013","-28.2263"," 152.0650"
"064008","-31.2786"," 149.2786"
"044026","-28.0689"," 145.6822"
"023713","-35.0960"," 138.7887"
"026016","-36.9731"," 140.3664"
"022008","-34.3745"," 137.6733"
"017024","-30.0660"," 138.2739"
"022009","-34.7708"," 137.5952"
"051039","-31.5495"," 147.1961"
"022013","-34.4941"," 137.4845"
"021015","-33.7045"," 138.2927"
"022017","-34.9122"," 137.7977"
"082043","-36.7871"," 145.8225"
"089033","-37.6901"," 142.7253"
"046022","-31.4469"," 143.6548"
"019048","-32.6521"," 138.1003"
"019053","-33.0856"," 138.2119"
"074005","-34.2849"," 146.5714"
"054004","-29.8673"," 150.5715"
